1.473e-05,52.37569395,1.455e-05,1.6e-05,1.442e-05,1.439e-05,BTC-RCN,163,2340,3446142.47639515
1.02e-06,970.42640908,1.01e-06,1.08e-06,1.01e-06,9.8e-07,BTC-RDD,2866,12061,947350567.1436278
0.00668752,471.22556001,0.00656252,0.0069,0.00668774,0.00598146,BTC-REP,385,1293,72542.96240191
0.00021132,71.58516571,0.00021076,0.00023455,0.00021136,0.0002043,BTC-RLC,265,1085,333603.7158787
8.93e-06,23.32212764,8.83e-06,9.19e-06,8.82e-06,8.65e-06,BTC-RVR,188,3156,2616022.61686197
0.00038763,112.65598426,0.00038701,0.0004174,0.000387,0.00038,BTC-SALT,441,3879,281450.44571691
0.00028509,46.61769918,0.00028508,0.00032482,0.0002851,0.00028438,BTC-SBD,166,1967,153906.90905891
2.36e-06,246.21262979,2.35e-06,2.48e-06,2.35e-06,2.33e-06,BTC-SC,1653,23496,102788469.66717768
1.901e-05,1.54777219,1.883e-05,1.926e-05,1.857e-05,1.85e-05,BTC-SEQ,121,1154,81610.0806646
0.00025799,7.14461936,0.00025776,0.00027652,0.00025891,0.00025202,BTC-SHIFT,182,1473,27287.01601662
0.00011432,8.57571767,0.00011294,0.00012007,0.00011294,0.00011,BTC-SIB,130,3015,74961.67912061
4.209e-05,1.42269335,4.148e-05,4.242e-05,4.148e-05,4.091e-05,BTC-SLR,160,2130,34344.52395211
0.00558516,21.21700615,0.00553505,0.00564418,0.00553504,0.00541543,BTC-SLS,269,2094,3835.31863647
4.048e-05,5.12028447,3.897e-05,4.48e-05,3.888e-05,3.526e-05,BTC-SNRG,49,504,132624.6719068
1.429e-05,34.42407413,1.423e-05,1.468e-05,1.429e-05,1.389e-05,BTC-SNT,223,2903,2400719.97328048
0.00031,4.35654293,0.00030523,0.00031559,0.00031,0.00029827,BTC-SPHR,73,1553,14207.87260428
4.801e-05,2.53826943,4.664e-05,4.971e-05,4.802e-05,4.626e-05,BTC-SPR,171,2583,52588.76944187
5.226e-05,3750.08307277,5.225e-05,5.508e-05,5.225e-05,4.894e-05,BTC-SRN,566,4311,72702084.91253392
0.00035439,129.81717941,0.00035306,0.00037399,0.00035307,0.00034999,BTC-STEEM,472,3647,357336.15191142
0.00011041,28.15967556,0.00010961,0.00011374,0.00010961,0.00010691,BTC-STORJ,260,2701,253782.9148352
0.00072791,118.85016887,0.00072111,0.00073699,0.00072145,0.00071621,BTC-STRAT,1297,8438,163200.4120728
8.5e-05,0.62278299,8.45e-05,8.8e-05,8.5e-05,8.08e-05,BTC-SWIFT,62,866,7477.60371211
0.00016447,7.54740804,0.0001635,0.00016867,0.00016447,0.00015157,BTC-SWT,111,2165,46391.39674952
4.735e-05,39.80824268,4.727e-05,5.089e-05,4.726e-05,4.6e-05,BTC-SYNX,162,1101,834478.55530005
4.621e-05,53.25091751,4.557e-05,4.84e-05,4.554e-05,4.512e-05,BTC-SYS,698,4251,1156027.00761191
1.185e-05,11.77135074,1.164e-05,1.232e-05,1.178e-05,1.146e-05,BTC-THC,328,3843,990595.29143369
6.117e-05,10.74165351,6.046e-05,6.364e-05,6.046e-05,5.758e-05,BTC-TIX,155,1298,175722.72328601
0.000219,0.60328163,0.00021751,0.00021968,0.000219,0.0002155,BTC-TKS,52,1189,2781.5404874
2.388e-05,14.8787468,2.36e-05,2.577e-05,2.386e-05,2.299e-05,BTC-TRST,174,3102,622579.18400465
9.29e-06,0.99360633,9.24e-06,9.26e-06,9.24e-06,8.89e-06,BTC-TRUST,73,1136,109132.02477686
8.11e-06,483.48952892,8.1e-06,8.31e-06,8.11e-06,8.02e-06,BTC-TRX,2290,8595,59169729.54906444
0.00011757,29.96537691,0.00011639,0.00011794,0.00011735,0.00011259,BTC-TUSD,160,408,260794.18065806
0.00013067,9.7789351,0.00012933,0.00013806,0.00013174,0.00012576,BTC-TX,132,1899,72959.76215927
0.00022067,11.75333625,0.00022013,0.00022486,0.00022013,0.00022,BTC-UBQ,523,3992,52884.73862215
2.499e-05,77.05249526,2.49e-05,2.78e-05,2.49e-05,2.295e-05,BTC-UKG,160,2699,2990945.64583305
8.301e-05,8.20430289,8.216e-05,8.666e-05,8.301e-05,7.9e-05,BTC-UNB,83,1002,98096.21366668
1.843e-05,22.24744486,1.82e-05,1.89e-05,1.818e-05,1.64e-05,BTC-UP,121,1441,1261508.17908167
4.85e-06,14.79860074,4.81e-06,4.85e-06,4.79e-06,4.53e-06,BTC-VEE,122,2643,3177531.77440048
0.00026242,47.8869206,0.00026086,0.0002849,0.00026246,0.00024013,BTC-VIA,205,1773,183376.59506873
2.744e-05,777.94657812,2.743e-05,2.9e-05,2.744e-05,2.158e-05,BTC-VIB,272,1184,31213241.10832633
6.55e-05,3.16160497,6.549e-05,6.6e-05,6.55e-05,6.3e-05,BTC-VRC,134,2177,49547.55004108
0.00029962,1.62917012,0.0002985,0.00030494,0.00029962,0.00028515,BTC-VRM,55,1078,5548.41242874
0.0002945,301.78189096,0.00029398,0.00032101,0.000295,0.00027573,BTC-VTC,821,5043,1025138.53581271
4.44e-05,8.00755255,4.392e-05,4.889e-05,4.391e-05,3.989e-05,BTC-VTR,90,666,180938.13563963
0.0007588,211.73681906,0.0007542,0.00078005,0.0007542,0.00074,BTC-WAVES,1571,5372,277156.90894298
3.525e-05,160.27931828,3.501e-05,3.573e-05,3.525e-05,3.105e-05,BTC-WAX,290,2057,4716461.57955858
5.903e-05,7.80808065,5.87e-05,6.077e-05,5.87e-05,5.755e-05,BTC-WINGS,153,2418,132469.20186033
0.00189894,18.45839774,0.00185658,0.00199999,0.00189908,0.00175,BTC-XCP,284,3241,9941.66877292
1.6e-06,62.14271301,1.58e-06,1.63e-06,1.58e-06,1.55e-06,BTC-XDN,541,4098,38990843.57088474
3.494e-05,16.02051171,3.493e-05,3.693e-05,3.494e-05,3.01e-05,BTC-XEL,220,2874,463778.63625656
4.116e-05,179.33538793,4.078e-05,4.4e-05,4.116e-05,4e-05,BTC-XEM,1510,7764,4299735.55845119
4.129e-05,219.67932794,4.126e-05,4.234e-05,4.129e-05,4.083e-05,BTC-XLM,2080,7612,5253914.29728534
3.668e-05,1.03072604,3.601e-05,3.794e-05,3.638e-05,3.55e-05,BTC-XMG,118,1086,27802.07727437
0.02428451,151.75820006,0.02412814,0.0251,0.024206,0.02395149,BTC-XMR,1359,4732,6209.30430004
9.8e-07,5.57783347,9.7e-07,1.01e-06,9.7e-07,9.4e-07,BTC-XMY,215,2024,5721970.8783272
8.349e-05,405.71766305,8.317e-05,8.564e-05,8.349e-05,8.277e-05,BTC-XRP,2141,14031,4828394.99163204
3.65e-05,1.14802623,3.586e-05,3.736e-05,3.586e-05,3.484e-05,BTC-XST,79,750,32321.95992105
0,1.69986018,0,4.47e-05,4.153e-05,4.153e-05,BTC-XVC,86,2056,39596.75969367
6.78e-06,626.97237541,6.75e-06,7e-06,6.75e-06,6.7e-06,BTC-XVG,2842,26643,91441113.8471952
8.05e-06,15.247516,8e-06,8.1e-06,8e-06,7e-06,BTC-XWC,219,1477,1976622.44345756
0.00461,95.61112632,0.00457251,0.005,0.00461,0.00445199,BTC-XZC,230,1788,20430.82752734
0.00182899,193.31489185,0.00182508,0.00194999,0.00182508,0.00176,BTC-ZCL,1350,10006,104862.9625146
0.04273897,1769.48073229,0.0426,0.04472566,0.04273899,0.03512004,BTC-ZEC,1042,3878,44053.19068146
0.00357502,40.76286006,0.00357,0.00379999,0.00357,0.00356607,BTC-ZEN,465,2618,11154.62686784
0.00018116,288.11465911,0.00018105,0.00019022,0.00018157,0.0001725,BTC-ZRX,649,1246,1602257.36999113
0.00036297,717.37270022,0.00035943,0.00037346,0.00035945,0.00035936,ETH-ADA,1284,2355,1947061.38790787
6.13e-05,8.14042464,5.917e-05,6.473e-05,6.002e-05,5.918e-05,ETH-ADT,22,194,133942.25524986
0.00120109,23.90565049,0.00117961,0.00124496,0.00117714,0.00117704,ETH-ADX,48,221,19635.82159503
0.00581602,46.0724972,0.00578,0.00622202,0.00578,0.00563248,ETH-ANT,88,281,7872.09215255
0.00052501,55.78384639,0.00052316,0.00056578,0.000524,0.000524,ETH-BAT,186,379,102215.6388117
1.92740967,710.65716936,1.91525,2.00696764,1.94562696,1.91571832,ETH-BCC,449,522,366.80683509
0.00066824,2.12876556,0.0006263,0.00065092,0.00063786,0.000625,ETH-BCPT,13,85,3332.93958172
0.0009379,40.1757267,0.00090751,0.00097,0.0009095,0.00090549,ETH-BLT,15,87,43762.34507502
0.00665749,12.35951559,0.00655336,0.00669544,0.00655336,0.00655336,ETH-BNT,64,156,1856.33413582
0.08352738,74.78848706,0.08233122,0.08846422,0.08350399,0.07954792,ETH-BTG,34,322,905.38054218
0.00011034,3.65472462,0.00010769,0.00011243,0.00011243,0.00010693,ETH-CFI,29,270,33214.08307202
0.00027245,0.94910689,0.00026656,0.00027898,0.00027708,0.00026621,ETH-CRB,21,168,3432.68729993
0.00052016,48.48722792,0.00051172,0.00057752,0.00052018,0.00050701,ETH-CVC,467,672,89975.68283124
0.59722307,57.78576585,0.59043975,0.61590131,0.58956455,0.58212723,ETH-DASH,121,333,97.14059061
5.728e-05,94.95573093,5.67e-05,6.051e-05,5.781e-05,5.67e-05,ETH-DGB,107,326,1607699.07563404
0.00066011,93.22896173,0.00065052,0.0007563,0.00066011,0.0005329,ETH-DMT,26,152,141937.34884115
0.00012235,29.96778796,0.00012117,0.00012776,0.00012114,0.00012114,ETH-DNT,77,224,238204.94681214
